status,city,year,state,total_tract_income,total_households_with_income,percent_householdsbelow50k_of_total,total_households_income_below_50k,total_households_income_50k_and_100k,total_households_income_100k_plus,bucket_annual_income_household,median_annual_income_individual,total_housing_units,occupied_housing_units,vacant_housing_units,median_monthly_housing_costs,total_households,total_rent_burden_normal,total_rent_burden_moderate,total_rent_burden_severe,percent_rent_burden_normal,percent_rent_burden_moderate,percent_rent_burden_severe,median_gross_rent_burden,avg_household_size,total_population,total_25_and_older,total_highest_not_graduate_hs,total_highest_graduate_hs,total_highest_college_degree,percent_graduate_hs,percent_no_college_degree,percent_college_degree,total_3_to_24,total_enrolled_pre_college,total_enrolled_higher_education,total_not_enrolled,total_employable,total_employed,complete_plumbing_occupied_housing,lacking_plumbing_occupied_housing,total_all_races,total_white_non_hispanic,total_african_american,total_native_american,total_asian,total_hispanic,total_other,percent_african_american,percent_native_american,percent_hispanic,percent_urm,total_all_ages,total_0_4,total_5_17,total_18_24,total_25_39,total_40_54,total_55_64,total_65_plus,percent_0_4,percent_5_17,percent_18_24,percent_children,percent_youth,percent_elderly
underbanked,Aurora,2019,IN,5.05E+08,6600,40.51515152,2674,2249,1677,178827,87104,7234,6600,634,2673,1397,677,173,345,48.46098783,12.38367931,24.69577666,84.1,7.6,16803,12057,1761,7402,2894,85.39437671,75.99734594,24.00265406,4244,2737,308,1199,13919,9118,6600,0,16803,16229,87,27,66,99,295,0.5177646849,0.1606855919,0.5891805035,1.26763078,16803,693,2665,1388,2847,3680,2611,2919,4.124263524,15.86026305,8.260429685,19.98452657,28.24495626,17.37189788
underbanked,Erie,2019,PA,4.96E+09,74166,52.18833428,38706,21570,13890,2231041,1229804,81651,74166,7485,38845,29034,13896,6379,6718,47.86112833,21.97079286,23.13838947,1463.8,/,179333,121361,11378,63471,46512,90.62466525,61.67467308,38.32532692,51456,30944,9628,10884,144641,87511,73937,229,179333,142555,17444,625,4184,4838,9687,9.727155627,0.3485136589,2.697774531,12.77344382,179333,10540,28456,18976,35131,31523,24364,30343,5.877334344,15.86768749,10.58143231,21.74502183,32.32645414,16.91991993
underbanked,Heroica Matamoros,2019,TX,2.43E+07,849,86.45465253,734,70,45,15825,11778,1060,849,211,420,636,302,159,144,47.48427673,25,22.64150943,30,2.13,1815,1269,683,374,212,46.17809299,83.29393223,16.70606777,489,197,67,225,1549,619,832,17,1815,72,66,0,26,1610,41,3.636363636,0,88.70523416,92.3415978,1815,105,195,246,250,346,173,500,5.785123967,10.74380165,13.55371901,16.52892562,30.08264463,27.54820937
underbanked,Baker,2019,MT,1.08E+08,1334,39.88005997,532,417,385,64545,38867,1534,1334,200,685,373,176,18,27,47.1849866,4.825737265,7.238605898,20,2.12,2921,1994,107,1213,674,94.63390171,66.19859579,33.80140421,801,566,21,214,2269,1592,1308,26,2921,2756,1,30,51,29,54,0.03423485108,1.027045532,0.9928106813,2.054091065,2921,180,547,200,571,471,431,521,6.162273194,18.72646354,6.846970216,24.88873673,31.73570695,17.83635741
underbanked,Brunswick,2019,MO,5.82E+07,931,58.64661654,546,265,120,40781,23075,1396,931,465,483,277,130,63,38,46.93140794,22.74368231,13.71841155,27.7,2.58,2458,1716,186,1126,404,89.16083916,76.45687646,23.54312354,610,362,39,209,1951,989,925,6,2458,2253,114,0,0,9,82,4.637917006,0,0.3661513426,5.004068348,2458,245,333,164,347,396,333,640,9.967453214,13.54759967,6.672091131,23.51505289,30.18714402,26.0374288
underbanked,Gallatin Gateway,2019,MT,2.19E+08,2002,28.77122877,576,627,799,81300,42300,2318,2002,316,1194,380,176,83,73,46.31578947,21.84210526,19.21052632,28.4,2.55,5106,3678,79,1403,2196,97.85209353,40.29363785,59.70636215,1163,900,64,199,3968,2807,2002,0,5106,4828,0,35,19,102,122,0,0.6854680768,1.997649824,2.683117901,5106,389,883,156,986,1171,783,738,7.618488053,17.29338034,3.055229142,24.91186839,27.96709753,14.45358402
underbanked,Amboy,2019,IL,1.10E+08,1516,41.49076517,629,547,340,54712,30922,1651,1516,135,763,379,174,95,67,45.91029024,25.06596306,17.67810026,28.1,2.29,3553,2536,169,1701,666,93.33596215,73.73817035,26.26182965,971,705,46,220,2859,1728,1512,4,3553,3399,8,0,39,63,44,0.2251618351,0,1.773149451,1.998311286,3553,104,700,213,474,777,571,714,2.927103856,19.70166057,5.994933859,22.62876442,28.62369828,20.09569378
underbanked,Brownsdale,2019,MN,7.39E+07,760,30.26315789,230,287,243,73214,34602,812,760,52,967,97,44,15,3,45.36082474,15.46391753,3.092783505,22.9,2.6,2020,1442,76,870,496,94.7295423,65.60332871,34.39667129,522,340,38,144,1700,1111,760,0,2020,1987,0,1,15,11,6,0,0.0495049505,0.5445544554,0.5940594059,2020,95,294,189,295,395,332,420,4.702970297,14.55445545,9.356435644,19.25742574,28.61386139,20.79207921
underbanked,Beckley,2019,WV,9.87E+08,17013,56.96820079,9692,4743,2578,421914,227465,19583,17013,2570,6013,5226,2354,981,1100,45.04401072,18.77152698,21.04860314,298.4,22.67,39563,27950,3609,16907,7434,87.08765653,73.40250447,26.59749553,10217,6493,970,2754,32076,17400,16936,77,39563,33039,4206,63,580,402,1273,10.63114526,0.1592396937,1.016100902,11.80648586,39563,2231,6287,3095,7835,6655,5679,7781,5.639107247,15.89111038,7.822965902,21.53021763,29.35318353,19.66736597
underbanked,Cheraw,2019,SC,3.16E+08,5569,56.15011672,3127,1669,773,117096,65807,6936,5569,1367,1743,1957,879,298,433,44.91568728,15.22738886,22.12570261,85.1,7.45,13828,9437,2164,5307,1966,77.06898379,79.16710819,20.83289181,3822,2457,256,1109,11343,6384,5559,10,13828,6830,6302,0,150,386,160,45.57419728,0,2.791437663,48.36563494,13828,675,2304,1412,1691,3148,1812,2786,4.881400058,16.66184553,10.21116575,21.54324559,31.75441134,20.14752676
underbanked,Hartley,2019,IA,7.36E+07,1173,49.95737425,586,360,227,50023,26035,1309,1173,136,659,264,118,41,56,44.6969697,15.53030303,21.21212121,28.4,2.21,2688,1861,177,1075,609,90.48898442,67.27565825,32.72434175,638,451,18,169,2118,1336,1173,0,2688,2465,47,23,6,125,22,1.748511905,0.8556547619,4.650297619,7.254464286,2688,229,412,186,442,371,494,554,8.519345238,15.32738095,6.919642857,23.84672619,30.76636905,20.61011905
underbanked,Aiken,2019,SC,2.32E+09,30467,45.83319657,13964,9470,7033,734361,372725,34031,30467,3564,10523,8379,3743,1761,1904,44.67120181,21.01682778,22.72347536,378.2,31.11,75024,53537,5086,26630,21821,90.50002802,59.24127239,40.75872761,18921,11878,2792,4251,62115,33967,30402,65,75024,48212,21668,189,990,1991,1974,28.88142461,0.2519193858,2.653817445,31.78716144,75024,4035,11087,6365,13331,12217,11584,16405,5.378278951,14.77793773,8.483951802,20.15621668,28.64016848,21.86633611
underbanked,Hauppauge,2019,NY,7.92E+08,5661,21.44497439,1214,1225,3222,460981,205482,6108,5661,447,9131,1188,529,254,275,44.52861953,21.38047138,23.14814815,134.4,11.35,16313,11808,489,5012,6307,95.85873984,46.58705962,53.41294038,4203,2526,708,969,13653,8856,5623,38,16313,12523,757,14,1126,1415,478,4.64047079,0.08582112426,8.67406363,13.40035554,16313,744,2394,1367,2836,3762,2444,2766,4.560779746,14.67541225,8.379819776,19.23619199,27.61601177,16.95580212
underbanked,Angora,2019,MN,9.57E+07,1244,35.85209003,446,472,326,68068,34189,2306,1244,1062,771,88,39,3,8,44.31818182,3.409090909,9.090909091,26.7,2.25,2800,2176,105,1168,903,95.17463235,58.50183824,41.49816176,568,417,29,122,2387,1331,1220,24,2800,2742,1,12,12,11,22,0.03571428571,0.4285714286,0.3928571429,0.8571428571,2800,96,394,134,314,561,623,678,3.428571429,14.07142857,4.785714286,17.5,22.28571429,24.21428571
underbanked,Maple Heights,2019,OH,4.93E+08,9359,57.32450048,5365,3260,734,310296,183319,10666,9359,1307,6104,3884,1713,946,1005,44.10401648,24.35633368,25.8753862,230,16.54,22383,15154,1637,9702,3815,89.1975716,74.82512868,25.17487132,6620,3949,765,1906,17877,11690,9332,27,22383,4774,16601,6,131,234,637,74.16789528,0.02680605817,1.045436269,75.2401376,22383,1439,3575,2215,4486,4544,3152,2972,6.428986284,15.97194299,9.895903141,22.40092928,32.29683242,13.27793415
underbanked,Lake Placid,2019,FL,3.18E+08,5143,58.44837643,3006,1460,677,140579,69422,7299,5143,2156,1921,787,346,210,78,43.96442186,26.68360864,9.911054638,84,7.98,13346,10315,1238,6372,2705,87.99806108,73.77605429,26.22394571,2704,1919,180,605,11216,4533,5143,0,13346,9455,962,61,122,2302,444,7.208152255,0.4570657875,17.24861382,24.91383186,13346,528,1883,620,1941,2062,1704,4608,3.956241571,14.10909636,4.645586693,18.06533793,22.71092462,34.52719916
underbanked,Bowdon,2019,GA,2.20E+08,3753,53.45057288,2006,1174,573,92879,44607,4081,3753,328,1284,1025,450,295,166,43.90243902,28.7804878,16.19512195,60.5,4.9,9331,6573,1248,3935,1390,81.01323597,78.85288301,21.14711699,2469,1472,311,686,7709,4329,3745,8,9331,7757,1149,89,10,129,197,12.31379273,0.953809881,1.382488479,14.65009109,9331,516,1384,858,1583,1911,1217,1862,5.529953917,14.8322795,9.195155932,20.36223342,29.55738935,19.95498875
underbanked,Diagonal,2019,IA,6.63E+07,778,41.90231362,326,259,193,59028,31638,1271,778,493,734,146,64,12,9,43.83561644,8.219178082,6.164383562,25.5,2.62,2105,1465,65,879,521,95.56313993,64.43686007,35.56313993,586,452,1,133,1624,968,771,7,2105,2081,0,9,0,11,4,0,0.4275534442,0.5225653207,0.9501187648,2105,150,404,86,331,361,248,525,7.125890736,19.19239905,4.085510689,26.31828979,30.40380048,24.94061758
underbanked,Cortlandt,2019,NY,1.24E+09,7050,14.14184397,997,1380,4673,566875,213461,7565,7050,515,10468,703,307,76,247,43.66998578,10.81081081,35.13513514,136,11.91,21398,14570,858,4979,8733,94.11118737,40.06177076,59.93822924,6224,4010,1199,1015,17346,11977,7050,0,21398,14595,1196,8,607,2088,2904,5.589307412,0.03738667165,9.757921301,15.38461538,21398,977,3682,2169,2775,4992,3589,3214,4.565847275,17.20721563,10.13646135,21.7730629,31.90952425,15.02009534
underbanked,Campbellsville,2019,KY,6.04E+08,9857,55.0471746,5426,3066,1365,232982,114716,11004,9857,1147,2949,3917,1686,1016,701,43.04314526,25.93821802,17.89634925,145.4,12.62,25571,16685,2148,9992,4545,87.12616122,72.75996404,27.24003596,7966,4592,1437,1937,20381,11801,9846,11,25571,22894,1095,21,273,455,833,4.282194674,0.08212428141,1.779359431,6.143678386,25571,1625,4148,3113,4574,4257,3402,4452,6.354855109,16.22150092,12.17394705,22.57635603,34.75030308,17.41034766
underbanked,Bogota,2019,NJ,2.96E+08,2792,25.21489971,704,894,1194,183243,80165,2912,2792,120,3525,775,332,138,231,42.83870968,17.80645161,29.80645161,78.1,5.98,8360,5781,614,2703,2464,89.37900017,57.37761633,42.62238367,2249,1449,317,483,6742,4621,2781,11,8360,3038,1074,11,657,2477,1103,12.84688995,0.1315789474,29.6291866,42.6076555,8360,487,1320,772,1746,1692,1238,1105,5.825358852,15.78947368,9.234449761,21.61483254,30.8492823,13.21770335
underbanked,Deming,2019,NM,4.13E+08,8904,67.93575921,6049,2100,755,175732,100441,11287,8904,2383,2913,3482,1488,823,689,42.73406088,23.63584147,19.78747846,189.6,16.13,24083,15383,4647,7834,2902,69.79132809,81.13501918,18.86498082,7564,4560,278,2726,18265,8619,8885,19,24083,7108,381,228,199,15123,1044,1.582028817,0.9467259062,62.79533281,65.32408753,24083,1789,4573,2338,3847,3837,2760,4939,7.428476519,18.98849811,9.708092846,26.41697463,36.12506747,20.50824233
underbanked,Lake Lure,2019,NC,1.14E+08,1299,42.03233256,546,377,376,60656,30088,3564,1299,2265,825,236,99,73,44,41.94915254,30.93220339,18.6440678,31.2,2.13,2772,2247,162,938,1147,92.79038718,48.9541611,51.0458389,493,349,64,80,2441,1020,1290,9,2772,2563,82,6,21,13,87,2.958152958,0.2164502165,0.468975469,3.643578644,2772,58,326,141,234,383,649,981,2.092352092,11.76046176,5.086580087,13.85281385,18.93939394,35.38961039
underbanked,Champaign,2019,IL,3.26E+09,40704,48.58736242,19777,10829,10098,1191643,660732,45632,40704,4928,22511,21803,9119,4467,5687,41.82451956,20.48800624,26.08356648,731.5,51.94,102103,57658,2875,21149,33634,95.01370148,41.66637761,58.33362239,41343,13128,21380,6835,86424,53209,40650,54,102103,62614,17074,92,13631,4881,3811,16.72232941,0.09010508996,4.780466784,21.59290129,102103,5538,11934,26973,22228,13854,9702,11874,5.423934654,11.68819721,26.41744121,17.11213187,43.52957308,11.62943302
underbanked,Central Lake,2019,MI,2.04E+08,2467,40.98094852,1011,886,570,120564,60068,4392,2467,1925,1625,287,120,35,36,41.81184669,12.19512195,12.54355401,50.5,4.33,5390,4262,241,2189,1832,94.34537776,57.01548569,42.98451431,1028,646,96,286,4725,2433,2451,16,5390,5198,25,38,17,38,74,0.4638218924,0.7050092764,0.7050092764,1.873840445,5390,192,602,334,671,860,1071,1660,3.562152134,11.16883117,6.196660482,14.7309833,20.92764378,30.79777365
underbanked,Candler,2019,NC,6.12E+08,8723,48.61859452,4241,2804,1678,250302,133096,10035,8723,1312,4330,2481,1017,467,578,40.99153567,18.82305522,23.29705764,158.4,12.89,22747,15887,1624,8579,5684,89.77780575,64.22232014,35.77767986,6113,3729,506,1878,18460,11134,8710,13,22747,19917,279,92,129,1500,830,1.226535367,0.4044489383,6.594276168,8.225260474,22747,1243,3602,2015,3837,4887,3092,4071,5.464456851,15.83505517,8.858310986,21.29951202,30.15782301,17.89686552
underbanked,Bosworth,2019,MO,6.03E+07,891,39.39393939,351,380,160,57656,26931,1271,891,380,618,138,56,16,8,40.57971014,11.5942029,5.797101449,26.2,2.46,2195,1593,210,1039,344,86.8173258,78.40552417,21.59447583,568,319,83,166,1857,1094,888,3,2195,2118,12,18,0,18,29,0.5466970387,0.8200455581,0.8200455581,2.186788155,2195,80,308,214,303,420,362,508,3.644646925,14.03189066,9.749430524,17.67653759,27.42596811,23.14350797
underbanked,LaGrange,2019,GA,1.18E+09,18475,54.38700947,10048,5140,3287,459904,255895,20851,18475,2376,8660,8503,3444,1787,2464,40.50335176,21.01611196,28.97800776,336,27.48,51857,33153,5443,18624,9086,83.58217959,72.59373209,27.40626791,16793,10996,1475,4322,39791,23756,18421,54,51857,28078,19879,150,1309,951,1490,38.33426538,0.2892569952,1.83388935,40.45741173,51857,3377,9814,5513,10678,9372,6198,6905,6.512139152,18.92512101,10.63115876,25.43726016,36.06841892,13.31546368
underbanked,Miami Beach,2019,FL,4.90E+09,43539,45.60968327,19858,11088,12593,1819241,1060883,70013,43539,26474,45012,27437,10988,7059,8301,40.04811022,25.72803149,30.25476546,925.1,54.67,88538,70759,7298,21726,41735,89.68611767,41.0181037,58.9818963,14967,9753,2079,3135,77089,53704,43436,103,88538,33087,4469,76,2285,32747,15874,5.047550204,0.08583884886,36.98637873,42.11976778,88538,4290,8345,5144,24322,20955,10700,14782,4.845377126,9.425331496,5.809934717,14.27070862,20.08064334,16.6956561
underbanked,Barstow,2019,CA,6.26E+08,10740,58.70577281,6305,3082,1353,245237,138794,12306,10740,1566,4713,5767,2285,1588,1452,39.62198717,27.53598058,25.17773539,203.3,16.84,31403,18578,4111,10408,4059,77.87167618,78.15157713,21.84842287,10932,7403,925,2604,22587,12207,10694,46,31403,9532,4660,515,669,11738,4289,14.83934656,1.639970703,37.3785944,53.85791166,31403,2944,6942,2939,6369,4676,3917,3616,9.374900487,22.1061682,9.358978442,31.48106869,40.84004713,11.51482342
underbanked,Aberdeen,2019,MD,6.38E+08,7511,41.93849021,3150,2226,2135,307279,160627,8435,7511,924,5573,3136,1241,834,786,39.57270408,26.59438776,25.06377551,171.6,12.68,18740,12996,1744,7129,4123,86.5804863,68.2748538,31.7251462,5044,3013,479,1552,15246,9940,7456,55,18740,10879,4777,0,695,657,1732,25.4909285,0,3.505869797,28.99679829,18740,1206,2729,1809,3731,3675,2753,2837,6.435432231,14.5624333,9.653148346,20.99786553,30.65101387,15.13874066
underbanked,Lyons,2019,IN,1.20E+08,1578,42.26869455,667,566,345,56140,28237,2029,1578,451,654,256,101,14,27,39.453125,5.46875,10.546875,21,2.62,4205,3010,396,1914,700,86.84385382,76.74418605,23.25581395,1087,729,54,304,3474,2000,1558,20,4205,3990,9,10,18,8,170,0.2140309156,0.2378121284,0.1902497027,0.6420927467,4205,194,686,315,721,797,609,883,4.613555291,16.31391201,7.491082045,20.9274673,28.41854935,20.99881094
underbanked,Abbeville,2019,LA,7.44E+08,11096,49.07173756,5445,3331,2320,320224,162773,13022,11096,1926,3625,2882,1124,436,559,39.00069396,15.12838307,19.3962526,163.2,15.77,29775,19932,4590,10680,4662,76.97170379,76.61047562,23.38952438,8574,5879,606,2089,23148,13195,11096,0,29775,20318,6687,63,950,1071,686,22.45843829,0.2115869018,3.59697733,26.26700252,29775,2112,5295,2436,5675,5477,4173,4607,7.093198992,17.78337531,8.181360202,24.87657431,33.05793451,15.47271201
underbanked,Abbeville,2019,GA,8.27E+07,1454,63.48005502,923,352,179,67682,41607,2081,1454,627,853,423,162,53,35,38.29787234,12.52955083,8.274231678,46.1,5.23,5848,4380,767,2835,778,82.48858447,82.23744292,17.76255708,1306,802,78,426,4971,1444,1445,9,5848,3032,2518,4,0,257,37,43.05745554,0.0683994528,4.394664843,47.52051984,5848,305,646,517,1405,1279,748,948,5.215458276,11.04651163,8.840629275,16.2619699,25.10259918,16.21067031
underbanked,Canaan,2019,CT,2.65E+08,2609,37.40896895,976,719,914,139515,68692,3308,2609,699,2618,757,286,144,267,37.78071334,19.02245707,35.27080581,76.6,4.53,6052,4732,413,2466,1853,91.27218935,60.84108199,39.15891801,1166,801,143,222,5186,3368,2609,0,6052,5348,174,4,30,279,217,2.875082617,0.06609385327,4.610046266,7.551222736,6052,301,698,321,892,1236,1001,1603,4.973562459,11.5333774,5.304031725,16.50693985,21.81097158,26.4871117
underbanked,Lake Ronkonkoma,2019,NY,4.49E+08,4059,26.82926829,1089,1139,1831,294657,124331,4355,4059,296,6076,1178,444,280,362,37.6910017,23.76910017,30.73005093,127.4,8.98,11998,8385,472,4636,3277,94.37090042,60.9183065,39.0816935,3146,1885,466,795,9805,6136,4001,58,11998,9568,389,21,519,941,560,3.242207035,0.1750291715,7.842973829,11.26021004,11998,717,1786,1110,2248,2489,1660,1988,5.975995999,14.8858143,9.251541924,20.8618103,30.11335223,16.56942824
underbanked,Erving,2019,MA,1.02E+08,1401,43.25481799,606,469,326,60313,30819,1658,1401,257,1006,220,82,60,45,37.27272727,27.27272727,20.45454545,32.6,2.42,3398,2554,191,1388,975,92.52153485,61.82458888,38.17541112,749,563,55,131,2806,1772,1394,7,3398,3132,63,18,11,70,104,1.854031783,0.5297233667,2.060035315,4.443790465,3398,147,514,183,475,712,682,685,4.326074161,15.12654503,5.385520895,19.45261919,24.83814008,20.15891701
underbanked,Bensley,2019,VA,4.83E+07,1000,61.3,613,325,62,38673,22625,1045,1000,45,986,499,180,133,152,36.07214429,26.65330661,30.46092184,36.8,2.75,2750,1846,501,1090,255,72.86023835,86.18634886,13.81365114,766,488,28,250,2092,1401,961,39,2750,967,698,0,114,578,393,25.38181818,0,21.01818182,46.4,2750,266,474,164,744,578,225,299,9.672727273,17.23636364,5.963636364,26.90909091,32.87272727,10.87272727
underbanked,Albany,2019,LA,2.80E+08,3176,45.11964736,1433,969,774,53439,25027,3923,3176,747,638,473,167,43,70,35.30655391,9.090909091,14.79915433,21.7,2.79,8901,6329,1686,3176,1467,73.36072049,76.82098278,23.17901722,2283,1367,235,681,7383,3992,3107,69,8901,7787,391,0,0,313,410,4.392764858,0,3.516458825,7.909223683,8901,493,1448,631,1355,2262,1273,1439,5.538703516,16.26783507,7.089091113,21.80653859,28.8956297,16.16672284
underbanked,Glenville,2019,NC,6.36E+07,959,52.86757039,507,313,139,46440,25471,2947,959,1988,798,312,110,68,75,35.25641026,21.79487179,24.03846154,37.9,2.33,2244,1712,225,937,550,86.85747664,67.87383178,32.12616822,510,353,74,83,1880,1118,959,0,2244,1821,0,4,0,171,248,0,0.1782531194,7.620320856,7.798573975,2244,54,348,130,413,344,390,565,2.406417112,15.50802139,5.793226381,17.9144385,23.70766488,25.17825312
underbanked,Harmon,2019,IL,5.71E+07,833,44.41776711,370,285,178,55750,31921,966,833,133,707,166,56,40,23,33.73493976,24.09638554,13.85542169,30.5,2.14,1782,1356,126,957,273,90.7079646,79.86725664,20.13274336,407,260,62,85,1527,918,814,19,1782,1709,11,13,0,26,23,0.6172839506,0.7295173962,1.459034792,2.805836139,1782,52,266,108,294,350,314,398,2.918069585,14.92704826,6.060606061,17.84511785,23.90572391,22.33445567
underbanked,Ider,2019,AL,1.31E+08,2243,56.93267945,1277,654,312,41328,23231,2652,2243,409,461,504,168,54,50,33.33333333,10.71428571,9.920634921,22.6,2.58,5794,4217,939,2440,838,77.73298553,80.12805312,19.87194688,1493,1052,251,190,4890,2680,2243,0,5794,5333,0,194,27,0,240,0,3.348291336,0,3.348291336,5794,145,996,436,746,1228,943,1300,2.502588885,17.19019676,7.525025889,19.69278564,27.21781153,22.4370038
underbanked,Blacksburg,2019,SC,1.94E+08,3692,65.24918743,2409,845,438,61777,43179,4516,3692,824,1081,1109,361,313,142,32.55184851,28.22362489,12.80432822,62.1,5.4,9979,7191,1710,3966,1515,76.22027534,78.93199833,21.06800167,2380,1679,158,543,8011,3959,3692,0,9979,8115,955,37,14,429,429,9.570097204,0.3707786351,4.299027959,14.2399038,9979,629,1620,539,2118,2192,1277,1604,6.303236797,16.23409159,5.40134282,22.53732839,27.93867121,16.07375489
underbanked,Lakewood Township,2019,NJ,1.85E+09,23781,48.24019175,11472,6940,5369,690770,337640,26035,23781,2254,19890,11819,3665,3540,4076,31.00939166,29.95177257,34.48684322,527.2,57,102466,43831,5319,23233,15279,87.86475326,65.14111017,34.85888983,48209,36056,4121,8032,56105,30846,23735,46,102466,85086,3128,26,1141,8562,4523,3.052719927,0.02537427049,8.355942459,11.43403666,102466,17564,31972,9099,18641,10007,4647,10536,17.14129565,31.20254523,8.880018738,48.34384088,57.22385962,10.28243515
underbanked,Ashville,2019,PA,9.47E+07,1489,47.88448623,713,514,262,53295,30221,1705,1489,216,648,248,75,42,54,30.24193548,16.93548387,21.77419355,32,2.37,3530,2563,183,1645,735,92.85992977,71.32266875,28.67733125,879,638,69,172,2849,1715,1487,2,3530,3463,9,1,1,40,16,0.2549575071,0.0283286119,1.133144476,1.416430595,3530,179,566,222,615,754,526,668,5.07082153,16.03399433,6.288951841,21.10481586,27.39376771,18.92351275
underbanked,Alice,2019,TX,6.05E+08,9391,58.16207007,5462,2379,1550,193055,103284,11347,9391,1956,2945,3132,894,894,498,28.5440613,28.5440613,15.90038314,167.9,15.03,28834,18127,4529,10167,3431,75.01517074,81.07243339,18.92756661,9491,6336,601,2554,21744,12063,9240,151,28834,3828,237,201,209,23434,925,0.8219463134,0.6970937088,81.27210932,82.79114934,28834,2017,5861,2829,5763,4904,3167,4293,6.995213983,20.32669765,9.811333842,27.32191163,37.13324547,14.88867309
underbanked,Alum Creek,2019,WV,2.02E+08,2684,52.64530551,1413,659,612,47097,26010,3061,2684,377,580,499,141,64,81,28.25651303,12.8256513,16.23246493,30.6,2.4,7116,5395,831,3227,1337,84.59684893,75.21779425,24.78220575,1589,951,157,481,6124,3091,2670,14,7116,6696,107,0,139,53,121,1.503653738,0,0.7448004497,2.248454188,7116,346,899,476,1402,1613,1020,1360,4.862282181,12.63350197,6.689151209,17.49578415,24.18493536,19.1118606
underbanked,Champion,2019,MI,5.33E+07,978,55.4192229,542,319,117,43712,25790,2572,978,1594,577,103,28,13,18,27.18446602,12.62135922,17.47572816,31.9,2.11,2063,1614,98,1115,401,93.92812887,75.15489467,24.84510533,432,315,17,100,1789,757,975,3,2063,2008,2,10,0,11,32,0.09694619486,0.4847309743,0.5332040717,1.114881241,2063,41,285,123,250,329,406,629,1.987396995,13.81483277,5.962190984,15.80222976,21.76442075,30.48957828
underbanked,Annapolis,2019,MO,3.99E+07,821,63.70280146,523,223,75,36622,20217,1177,821,356,402,191,49,20,28,25.65445026,10.47120419,14.65968586,29.9,2.5,2054,1442,290,972,180,79.889043,87.51733703,12.48266297,542,325,19,198,1708,882,807,14,2054,1931,60,26,0,0,37,2.921129503,1.265822785,0,4.186952288,2054,112,316,184,309,457,301,375,5.452775073,15.38461538,8.958130477,20.83739046,29.79552093,18.2570594
underbanked,Buchanan Dam,2019,TX,5.79E+07,686,46.35568513,318,197,171,55750,24266,1481,686,795,717,168,43,27,59,25.5952381,16.07142857,35.11904762,47.4,2.2,1506,1264,99,782,383,92.16772152,69.69936709,30.30063291,205,144,21,40,1351,619,686,0,1506,1340,0,0,6,106,54,0,0,7.038512616,7.038512616,1506,58,136,48,132,276,379,477,3.85126162,9.030544489,3.187250996,12.88180611,16.0690571,31.67330677
underbanked,Lake Arrowhead,2019,CA,2.91E+08,3251,43.49430944,1414,842,995,194134,93488,11061,3251,7810,4531,937,239,312,249,25.50693703,33.2977588,26.57417289,127.1,7.53,8147,5949,536,2921,2492,90.99008237,58.11060682,41.88939318,2064,1454,93,517,6747,3564,3251,0,8147,5904,85,112,128,1422,496,1.043328833,1.374739168,17.45427765,19.87234565,8147,248,1400,550,1470,1440,1150,1889,3.0440653,17.1842396,6.75095127,20.2283049,26.97925617,23.186449
underbanked,Barceloneta,2019,PR,1.14E+08,4429,86.36261007,3825,571,33,49943,0,5692,4429,1263,785,1216,286,155,184,23.51973684,12.74671053,15.13157895,107.1,8.65,12779,8848,2542,3655,2651,71.27034358,70.03842676,29.96157324,3539,2199,478,862,10484,4219,4429,0,12779,127,357,0,170,10247,1878,2.793645825,0,80.18624306,82.97988888,12779,660,1953,1318,2201,2315,1727,2605,5.164723374,15.28288598,10.31379607,20.44760936,30.76140543,20.38500665
underbanked,Bradford Woods,2019,PA,7.26E+07,486,13.99176955,68,140,278,114063,56111,514,486,28,1433,23,5,15,0,21.73913043,65.2173913,0,32.1,2.52,1225,895,15,218,662,98.32402235,26.03351955,73.96648045,295,246,35,14,1015,600,486,0,1225,1150,4,0,44,19,8,0.3265306122,0,1.551020408,1.87755102,1225,59,211,60,132,282,213,268,4.816326531,17.2244898,4.897959184,22.04081633,26.93877551,21.87755102
underbanked,Kiowa,2019,CO,8.06E+07,788,25.88832487,204,239,345,83611,41481,809,788,21,1442,74,11,5,27,14.86486486,6.756756757,36.48648649,51,2.61,2057,1497,68,857,572,95.45758183,61.79024716,38.20975284,539,364,64,111,1711,1156,788,0,2057,1658,0,19,2,109,269,0,0.9236752552,5.298979096,6.222654351,2057,74,363,123,257,562,326,352,3.597472047,17.64705882,5.979581915,21.24453087,27.22411279,17.11229947
underbanked,Barbourville,2019,KY,2.21E+07,724,82.0441989,594,120,10,20000,15975,977,724,253,296,234,20,66,34,8.547008547,28.20512821,14.52991453,37.5,2.64,1912,1311,336,830,145,74.37070938,88.93974066,11.06025934,537,415,18,104,1452,511,712,12,1912,1892,0,0,0,9,11,0,0,0.4707112971,0.4707112971,1912,121,367,113,411,404,216,280,6.328451883,19.19456067,5.910041841,25.52301255,31.43305439,14.64435146